Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,26,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Chicago, IL, USA",CULEX TERRITANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,4,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,39,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,16,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,22,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,6,1
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,22,1
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,12,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,4,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,14,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,3,1
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,8,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,17,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,7,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,10,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,4,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,19,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,12,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,9,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,13,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,17,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,4,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TERRITANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,13,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,10,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,18,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,24,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,24,1
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,1
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,30,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,5,0
2011-09-12,1,86,64,75.0,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0
